kitabId,indo
1,Janganlah dua orang lakilaki pergi ke tempat buang hajat dalam keadaan membuka aurat keduanya lalu bercakapcakap karena sesungguhnya Allah azza wajalla membenci demikian
1, lalu lakilaki itu mengucapkan salam kepada beliau namun beliau tidak menjawab salamnya Abu Dawud mengatakan Telah diriwayatkan dari Ibnu Umar dan selainnya bahwasanya Nabi shallallahu alaihi wasallam bertayammum kemudian beliau menjawab salam lakilaki tersebut 
1,Sesungguhnya aku tidak suka menyebut Nama Allah Taala kecuali dalam keadaan suci
1,Telah menceritakan kepada kami  telah menceritakan kepada kami  dari  dari Khalid bin Salamah yakni Al Fafa dari  dari  dari  dia berkata Rasulullah shallallahu alaihi wasallam selalu berdzikir kepada Allah azza wajalla di setiap kondisi beliau 
1, beliau menanggalkan cincinnya Abu Dawud berkata Ini adalah hadits munkar dan hadits ini tidak diriwayatkan kecuali dari Hammam 
1,Sesungguhnya keduanya sedang diadzab dan keduanya tidak diadzab karena dosa besar Adapun yang ini maka karena dia tidak bersuci dari kencing sedangkan yang ini karena dia berjalan dengan namimah Kemudian beliau menyuruh seseorang mengambil dahan kurma basah lalu dibelah menjadi dua kemudian beliau menanamkannya pada kuburan ini dan menanamkan satunya pada kuburan yang lain dan beliau bersabda Semoga ia dapat meringankan keduanya selama ia belum kering Hannad meriwayatkan dengan lafazh yastatir pada tempat yastanzih Telah menceritakan kepada kami Utsman bin Abu Syaibah telah menceritakan kepada kami Jarir dari Manshur dari Mujahid dari Ibnu Abbas dari Nabi shallallahu alaihi wasallam yang semakna dengan lafazh di atas dia menyebutkan dia tidak menutup diri dari kencingnya sedangkan Muawiyah menyebutkan dia tidak bersuci
1,Lihatlah beliau buang air kecil seperti perempuan buang air kecil Nabi mendengar hal itu maka beliau bersabda Apakah kalian belum tahu apa yang didapatkan oleh salah seorang Bani Israil Dahulu bani israil apabila terkena air kencing maka mereka memotong bagian yang terkena air kencing lalu orang tersebut melarang mereka dari perbuatan demikian maka dia pun diadzab di dalam kuburnya Abu Dawud berkata Manshur berkata dari Abu Wail dari Abu Musa berkenaan dengan hadits ini dia meyebutkan Yakni apabila mengenai kulit salah seorang dari mereka Sedangkan Ashim berkata dari Abu Wail dari Abu Musa dari Nabi shallallahu alaihi wasallam beliau bersabda Tubuh salah seorang dari mereka
1,Rasulullah shallallahu alaihi wasallam pernah mendatangi tempat pembuangan sampah suatu kaum lalu buang air kecil dengan berdiri kemudian beliau meminta untuk didatangkan air lalu beliau mengusap dua khufnya
1, yang beliau gunakan untuk buang air kecil pada waktu malam hari 
1,Takutlah kalian terhadap perihal dua orang yang terlaknat Mereka para sahabat bertanya Siapakah dua orang yang terlaknat itu wahai Rasulullah Beliau menjawab Yaitu orang yang buang air besar di jalanan manusia atau tempat berteduhnya mereka
1,Takutlah kalian terhadap tiga hal yang terlaknat buang air besar di sumber air tengah jalanan dan tempat berteduh
1,Janganlah sekalikali salah seorang di antara kalian kencing di tempat mandinya kemudian dia mandi di tempat tersebut
1, dia berkata Rasulullah shallallahu alaihi wasallam melarang salah seorang dari kami menyisir rambut setiap hari atau buang air kecil di tempat mandinya 
1,Apa yang membuat kencing di lubang dilarang Dia menjawab Dikatakan bahwa ia adalah tempat tinggal jin
1,GHUFRAANAKA Aku mohon ampunanMu
1,Apabila salah seorang dari kalian buang air kecil maka janganlah dia menyentuh kemaluannya dengan tangan kanannya Apabila dia mendatangi WC untuk buang air maka janganlah dia beristinja dengan tangan kanannya Dan apabila dia minum maka janganlah dia minum dengan satu kali nafas
1, bahwasanya Nabi shallallahu alaihi wasallam menjadikan tangan kanannya untuk makan minum dan berpakaian dan menjadikan tangan kirinya untuk selain dari itu 
1,Tangan kanan Rasulullah shallallahu alaihi wasallam adalah untuk bersuci dan makannya sedangkan tangan kirinya adalah untuk beristinja dan membersihkan kotoran
1,Barang siapa bercelak hendaklah dia melakukannya dengan ganjil barangsiapa yang melakukannya maka dia telah berbuat baik dan barangsiapa yang tidak melakukannya maka tidak ada dosa baginya Barangsiapa yang beristinja dengan batu hendaklah dia melakukannya dengan ganjil barangsiapa yang melakukannya maka dia telah berbuat baik dan barangsiapa yang tidak melakukannya maka tidak ada dosa baginya Barangsiapa yang makan maka apa yang menyangkut hendaklah dia membuangnya dan yang dapat di lepas oleh lidah hendaknya dia menelannya Barangsiapa yang melakukannya maka dia telah berbuat baik dan barangsiapa yang tidak melakukannya maka tidak ada dosa baginya Barangsiapa mendatangi tempat buang air maka hendaklah dia mengambil satir penutup dan jika tidak menemukan kecuali dengan mengumpulkan setumpuk pasir maka hendaklah dia membelakanginya karena sesungguhnya seta bermainmain dengan tempat duduk anak Adam Barangsiapa yang melakukannya maka dia telah berbuat baik dan barangsiapa yang tidak melakukannya maka tidak ada dosa baginya
1,pada zaman Rasulullah shallallahu alaihi wasallam hidup ada salah seorang diantara kami yang mempergunakan unta milik temannya sampai kurus dengan syarat separuh hasil perolehan ghanimah untuk pemilik unta dan separuhnya untuk kami Dan jika salah seorang diantara kami mendapatkan mata panah dan bulunya sedang yang lain mendapatkan wadahnya Ruwaifi melanjutkan Rasulullah pernah berpesan kepadaku wahai Ruwaifi bisa jadi kamu akan memiliki umur yang panjang sepeninggalku maka kabarkanlah kepada orang banyak bahwa siapa yang mengikat jenggotnya atau mengikatkan kalung pada kudanya atau beristinja dengan kotoran binatang atau tulang maka sesungguhnya Muhammad shallallahu alaihi wasallam berlepas diri dari orang tersebut
1,Telah menceritakan kepada kami Ahmad bin Muhammad bin Hanbal telah menceritakan kepada kami Rauh bin Ubadah telah menceritakan kepada kami Zakariyya bin Ishaq telah menceritakan kepada kami Abu Az Zubair bahwa dia pernah mendengar Jabir bin Abdullah berkata Rasulullah shallallahu alaihi wasallam melarang kami untuk beristinja dengan kotoran binatang 
1,Wahai Muhammad laranglah umatmu untuk beristinja dengan tulang atau kotoran binatang atau arang karena sesungguhnya Allah Taala telah menjadikan rizki kami pada hal Hal tersebut
1,Apabila salah seorang di antara kalian pergi untuk buang air besar maka hendaklah dia membawa tiga batu untuk beristinja sesungguhnya itu mencukupinya
1,Dengan tiga batu yang tidak ada kotoran binatang padanya
1,Apa ini wahai Umar Umar menjawab Air untuk berwudhu beliau bersabda Aku tidak diperintahkan setiap kali selesai buang air kencing untuk berwudhu dan kalau aku melakukannya maka ia menjadi amalan sunnah
1, ia adalah orang yang paling kecil di kalangan kami lalu dia meletakkan tempat air wudhu tersebut di sisi pohon bidara kemudian beliau membuang hajatnya lalu keluar menemui kami sementara beliau telah beristinja dengan air 
1,Di dalamnya ada orangorang yang ingin membersihkan diri Abu hurairah berkata Mereka beristinja dengan air maka ayat ini turun berkaitan dengan mereka
1,Kemudian beliau mengusapkan tangannya ke tanah lalu aku membawakannya satu bejana lagi dan beliau pun berwudhu dengannya
1,Kalau saja aku tidak memberatkan orangorang Mukmin niscaya aku benarbenar akan perintahkan mereka untuk mengakhirkan shalat Isya dan bersiwak pada setiap kali shalat
1,Kalau saja aku tidak memberatkan umatku niscaya aku benarbenar perintahkan kepada mereka untuk bersiwak di setiap kali shalat
1,bagaimana anda melihat wudhunya Ibnu Umar di setiap shalat baik dalam keadaan suci ataupun tidak dari sebab apa itu
1,Ihi ih
1, maka Allah mewahyukan kepada beliau tentang keutamaan bersiwak untuk memberikan siwak kepada orang yang lebih tua dari keduanya Ahmad yakni Ibnu Hazm menerangkan Abu Said yakni Al Arabi berkata kepada kami Ini termasuk di antara hadits yang hanya diriwayatkan oleh ahli Madinah
1,Dengan apa Rasulullah shallallahu alaihi wasallam memulai ketika masuk rumah Dia menjawab Dengan siwak
1,Nabiyullah shallallahu alaihi wasallam bersiwak lalu beliau memberikannya kepadaku untuk aku cuci maka aku pergunakan dahulu untuk bersiwak kemudian aku cuci dan aku kembalikan lagi kepadanya
1,Sepuluh perkara yang termasuk fithrah Memotong kumis memelihara jenggot membiarkannya tumbuh bersiwak beristinsyaq dengan air memotong kuku membasuh selasela jarijari mencabut bulu ketiak mencukur bulu kemaluan dan beristinja dengan air Zakaria berkata Mushab menerangkan Saya lupa yang kesepuluh tapi kemungkinan besar ia adalah berkumur Telah menceritakan kepada kami Musa bin Ismail dan Dawud bin Syabib mereka berdua berkata telah menceritakan kepada kami Hammad dari Ali bin Zaid dari Salamah bin Muhammad bin Ammar bin Yasir Musa berkata dari Ayahnya Dan Dawud berkata dari Ammar bin Yasir bahwasanya Rasulullah shallallahu alaihi wasallam bersabda Sesungguhnya di anatara perkara fithrah adalah berkumur dan beristinsyaq 
1, beliau menggosok gigigigi mulutnya dengan siwak 
1, beliau membuang hajatnya lalu bersiwak 
1, kecuali beliau bersiwak dahulu sebelum beliau berwudhu 
1,Pada suatu malam saya bermalam di sisi Nabi shallallahu alaihi wasallam tatkala bangun dari tidur beliau mengambil air untuk bersuci lalu beliau mengambil siwak dan bersiwak kemudian beliau membaca ayat ini yang artinya Sesungguhnya dalam penciptaan langitlangit dan bumi dan silih bergantinya malam dan siang terdapat tandatanda bagi orangorang yang berakal  Ali Imran 190 beliau membacanya hingga hampir menghatamkan surat tersebut atau beliau menghatamkannya lalu beliau berwudhu kemudian mendatangi tempat shalatnya dan shalat dua rakaat Lalu beliau kembali ke tempat tidurnya dan tidur hingga apa yang dikehendaki Allah Kemudian bangun dan melakukan seperti itu lagi lalu kembali ke tempat tidurnya dan tidur kembali Kemudian bangun dan melakukan seperti itu lagi Lalu beliau kembali ke tempat tidurnya dan tidur kembali Kemudian bangun dan melakukan seperti itu lagi setiap kali beliau bangun beliau bersiwak dan shalat dua rakaat kemudian beliau melakukan shalat witir Abu Dawud berkata Diriwayatkan oleh Ibnu Fudlail dari Hushain dia Ibnu Abbas berkata Beliau bersiwak dan berwudhu lalu membaca ayat yang artinya Sesungguhnya dalam penciptaan langitlangit dan bumi hingga beliau menghatamkan surat tersebut
1,Allah Azza wa Jalla tidak menerima sedekah dari harta ghulul harta rampasan perang yang dicuri dan juga tidak menerima shalat tanpa bersuci
1,Allah tidak akan menerima shalat salah seorang dari kalian apabila dia berhadats hingga dia berwudhu terlebih dahulu
1,Kunci shalat adalah bersuci yang mengharamkannya dari segala ucapan dan gerakan di laur shalat adalah takbir dan yang menghalalkannya kembali adalah salam
1,Barangsiapa yang berwudhu dalam keadaan suci masih memiliki wudhu maka Allah menulis untuknya sepuluh kabaikan
1,Apabila air itu dua qullah maka ia tidak najis
1,Apabila air mencapai dua qullah maka ia tidak najis
1,Bolehkan kita berwudhu dari sumur Bidlaah Yaitu sumur yang dilemparkan kedalamnya bekas kotoran haidl bangkai anjing dan sesuatu yang berbau busuk Rasulullah shallallahu alaihi wasallam menjawab Air itu suci tidak ada sesuatu pun yang dapat menajiskannya
1,Sesungguhnya air itu suci tidak ada sesuatu pun yang dapat menajiskannya Abu Dawud berkata Dan saya telah mendengar Qutaibah bin Said berkata Saya pernah bertanya kepada penjaga sumur tersebut tentang kedalamannya dia menjawab Dalam kondisi air yang maksimal bisa mencapai tempat tumbuhnya bulu kemaluan Saya bertanya Apabila berkurang Dia menjawab Di bawah aurat Abu Dawud berkata Dan saya sendiri pernah mengukur sumur Bidlaah dengan selendang saya saya julurkan kedalam sumur kemudian saya tarik kembali ternyata tingginya adalah enam hasta Kemudian saya bertanya kepada orang yang membukakan pintu kebun untukku dan mengantarkanku kepadanya Apakah bangunan sumur ini telah dirubah dari bangunan semula Dia menjawab Tidak
1,Wahai Rasulullah sesungguhnya saya tadi junub Maka Rasulullah shallallahu alaihi wasallam bersabda Sesungguhnya air itu tidaklah junub
1,Janganlah salah seorang dari kalian kencing di air yang menggenang kemudian mandi darinya
1,Janganlah salah seorang dari kalian kencing di air yang menggenang dan janganlah dia mandi janabah di tempat tersebut
1,Cara menyucikan bejana salah seorang di antara kalian jika dijilat anjing adalah membasuhnya tujuh kali yang pertama dengan tanah
1,Apabila seekor anjing menjilat bejana maka cucilah ia tujuh kali yang ke tujuh dengan tanah
1,Apa hak mereka untuk membunuh anjing dan apa dosanya untuk dibunuh Maka beliau memberikan keringanan untuk memelihara anjing buruan dan anjing untuk mengawasi domba dan beliau bersabda Apabila seekor anjing menjilat bejana maka cucilah ia tujuh kali dan yang ke delapan gosoklah ia dengan tanah
1,Apakah engkau heran wahai anak saudaraku Saya menjawab Ya Dia berkata Sesungguhnya Rasulullah shallallahu alaihi wasallam bersabda Sesungguhnya kucing tidaklah najis ia di antara binatang jantan dan betina yang selalu mengelilingi kalian
1,Sesungguhnya kucing tidaklah najis ia di antara binatang yang selalu mengelilingi kalian
1,Saya pernah mandi bersama Rasulullah shallallahu alaihi wasallam dari satu bejana dan kami dalam keadaan junub
1,Tanganku dan tangan Rasulullah shallallahu alaihi wasallam saling bergantian ketika berwudhu dari satu bejana
1,Dahulu kaum lakilaki dan wanita berwudhu di zaman Nabi shallallahu alaihi wasallam Musaddad berkata  dari satu bejana bersamasama
1,Dahulu di zaman Nabi shallallahu alaihi wasallam kami berwudhu bersama para istri dari satu bejana kami memasukkan tangan kami ke dalam bejana tersebut
1, dia berkata Rasulullah shallallahu alaihi wasallam melarang perempuan mandi dengan air sisa kaum lelaki dan melarang kaum lelaki mandi dengan air sisa perempuan Musaddad menambahkan  Dan hendaknya mereka berdua samasama menciduk air ketika mandi 
1, yaitu Al Aqra bahwasanya Nabi shallallahu alaihi wasallam melarang seorang lakilaki berwudhu dengan air bekas bersucinya perempuan 
1,Wahai Rasulullah kami naik kapal dan hanya membawa sedikit air jika kami berwudhu dengannya maka kami akan kehausan apakah boleh kami berwudhu dengan air laut Maka Rasulullah shallallahu alaihi wasallam menjawab Ia laut adalah suci airnya dan halal bangkainya
1,Apa yang ada di dalam kantong airmu Dia menjawab Sari buah Beliau bersabda Kurma bagus dan air suci
1,Siapakah di antara kalian yang bersama Rasulullah shallallahu alaihi wasallam pada malam jin Maka dia menjawab Tidak seorang pun di antara kami yang bersama beliau
1,Sesungguhnya tayammum lebih aku sukai daripadanya
1, Dia menjawab Tidak
1,Majulah salah seorang dari kalian  lalu dia pergi ke WC dia berkata sesungguhnya saya telah mendengar Rasulullah shallallahu alaihi wasallam bersabda Apabila salah seorang dari kalian ingin pergi ke WC sedangkan shalat telah didirikan hendaklah dia memulai dengan pergi ke WC terlebih dahulu
1,Janganlah seseorang shalat ketika makanan telah dihidangkan dan jangan pula ketika menahan buang air besar dan kencing
1,Ada tiga hal yang tidak boleh seorang pun melakukannya tidak boleh seorang lakilaki mengimami suatu kaum kemudian mengkhususkan dirinya dalam berdoa tanpa menyertakan mereka apabila dia melakukannya berarti dia telah mengkhianati mereka Janganlah dia melihat ke dalam rumah seseorang sebelum dia minta izin apabila dia melakukannya berarti dia telah memasukinya Janganlah dia shalat dalam keadaan menahan buang air hingga dia meringankan dirinya dengan buang air terlebih dahulu Telah menceritakan kepada kami Mahmud bin Khalid As Sulami telah menceritakan kepada kami Ahmad bin Ali telah menceritakan kepada kami Tsaur dari Yazid bin Syuraih Al Hadlrami dari Abu Hayy Al Muadzdzin dari Abu Hurairah dari Nabi shallallahu alaihi wasallam beliau bersabda Tidak boleh bagi seseorang yang beriman kepada Allah dan Hari Akhir untuk shalat dalam keadaan menahan buang air hingga dia meringankan dirinya dengan buang air terlebih dahulu kemudian dia menyebutkan lafazh semisalnya Dia menyebutkan sabda Rasulullah shallallahu alaihi wasallam Dan tidak boleh bagi seorang lakilaki yang beriman kepada Allah dan Hari Akhir untuk mengimami suatu kaum kecuali dengan izin mereka serta tidak boleh dia mengkhususkan dirinya dalam berdoa tanpa mengikut sertakan mereka Apabila dia melakukannya berarti dia telah mengkhianati mereka
1,Telah menceritakan kepada kami Muhammad bin Katsir telah menceritakan kepada kami Hammam dari Qatadah dari Shafiyyah binti Syaibah dari Aisyah bahwasanya Nabi shallallahu alaihi wasallam mandi dengan satu sha air dan berwudhu dengan satu mud Abu Dawud berkata Diriwayatkan oleh Aban dari Qatadah dia berkata Saya pernah mendengar Syafiyyah 
1,Telah menceritakan kepada kami Ahmad bin Muhammad bin Hanbal telah menceritakan kepada kami Husyaim telah mengabarkan kepada kami Yazid bin Abi Ziyad dari Salim bin Abi Al Jad dari Jabir dia berkata Rasulullah shallallahu alaihi wasallam mandi dengan satu sha air dan berwudhu dengan satu mud 
1, yaitu Ummu Ammarah bahwasanya Nabi shallallahu alaihi wasallam berwudhu beliau diberikan bejana yang berisi air sekitar dua pertiga mud 
1,Rasulullah shallallahu alaihi wasallam berwudhu dengan bejana yang memuat dua ritl air dan mandi dengan satu sha Abu Dawud berkata Diriwayatkan oleh Yahya bin Adam dari Syarik dia berkata dari Ibnu Jabr bin Atik dia berkata Diriwayatkan oleh Sufyan dari Abdullah bin Isa telah menceritakan kepada kami Jabr bin Abdullah Abu Dawud berkata Dan diriwayatkan oleh Syubah dia berkata telah menceritakan kepada kami Abdullah bin Abdillah bin Jabr saya pernah mendengar Anas hanya saja dia berkata Beliau shallallahu alaihi wasallam berwudhu dengan satu mud
1,Ya Allah Sesungguhnya saya memohon kepadaMu istana putih di sisi kanan surga apabila saya memasukinya Maka Abdullah bin Mughaffal berkata Wahai anakku mintalah surga kepada Allah dan berlindunglah kepadaNya dari neraka sesungguhnya saya pernah mendengar Rasulullah shallallahu alaihi wasallam bersabda Sesungguhnya akan ada suatu kaum dari umat ini yang berlebihlebihan dalam hal bersuci dan berdoa
1,Celakalah bagi mata kaki dari siksa api neraka sempurnakanlah wudhu
1,Saya pernah mandi bersama Rasulullah shallallahu alaihi wasallam pada bejana dari kuningan
1, dia berkata Rasulullah shallallahu alaihi wasallam datang kepada kami maka kami mengeluarkan untuk beliau air di dalam bejana yang terbuat dari kuningan lalu beliau berwudhu 
1,Tidak sah shalat orang yang tidak berwudhu dan tidak sah wudhu orang yang tidak menyebut nama Allah Taala padanya
1,Tidak sah wudhu orang yang tidak menyebut nama Allah padanya
1,Apabila salah seorang dari kalian bangun di malam hari maka janganlah dia mencelupkan tangannya ke dalam bejana hingga membasuhnya tiga kali terlebih dahulu karena sesungguhnya dia tidak tahu di mana posisi tangannya semalam
1,Apabila salah seorang dari kalian bangun dari tidurnya maka janganlah dia memasukkan tangannya ke dalam bejana hingga membasuhnya tiga kali terlebih dahulu karena sesungguhnya salah seorang dari kalian tidak tahu di mana posisi tangannya semalam atau di mana tangannya berkeliling
1,Barangsiapa yang berwudhu seperti wudhuku ini kemudian shalat dua rakaat yang mana dia tidak membicarakan keduanya pada dirinya maka Allah akan mengampuni dosadosanya yang telah lalu Telah menceritakan kepada kami Muhammad bin Al Mutsanna telah menceritakan kepada kami Adh Dhahhak bin Mikhlad telah menceritakan kepada kami Abdurrahman bin Wardan telah menceritakan kepadaku Abu Salamah bin Abdurrahman telah menceritakan kepadaku Humran dia berkata Saya pernah melihat Utsman bin Affan berwudhu kemudian dia menyebutkan hadits semisalnya namun dia tidak menyebutkan tentang berkumur dan beristinsyaq dan dia dalam hadits tersebut menyebutkan dan dia mengusap kepalanya tiga kali kemudian membasuh kedua kakinya tiga kali lalu berkata Saya pernah melihat Rasulullah shallallahu alaihi wasallam berwudhu seperti ini dan bersabda Barangsiapa yang berwudhu kurang dari ini maka mencukupunya
1,Mana orangorang yang bertanya tentang wudhu Beginilah saya melihat Rasulullah shallallahu alaihi wasallam berwudhu Abu Dawud berkata Semua haditshadits riwayat Utsman radliallahu anhu yang shahih menunjukkan bahwa mengusap kepala adalah satu kali Mereka menyebutkan bahwa wudhu itu tiga kali kemudian mereka menyebutkan padanya tentang mengusap kepala namun mereka tidak menyebutkan bilangannya sebagaimana yang mereka sebutkan pada yang lainnya Telah menceritakan kepada kami Ibrahim bin Musa telah mengabarkan kepada kami Isa telah mengabarkan kepada kami Ubaidullah yakni Ibnu Abi Ziyad dari Abdullah bin Ubaid bin Umair dari Abu Alqamah bahwa Utsman pernah minta didatangkan air lalu berwudhu dia menuangkan air dengan tangan kanannya pada tangan kirinya kemudian membasuh keduanya sampai ke pergelangan tangan Dia berkata Kemudian berkumur dan beristinsyaq tiga kali Dia menyebutkan wudhu tiga kali Dia berkata dia mengusap kepalanya kemudian membasuh kedua kakinya dan berkata Saya pernah melihat Rasulullah shallallahu alaihi wasallam berwudhu sebagaimana kalian melihat saya berwudhu
1,Saya pernah melihat Rasulullah shallallahu alaihi wasallam melakukan ini
1,Apa yang akan dia lakukan dengan air suci sedangkan dia sudah shalat Dia tidak berkehendak kecuali untuk mengajari kita Lalu didatangkan bejana berisi air kemudian dia menuangkan air dari bejana tersebut pada tangan kanannya dia membasuh kedua tangannya tiga kali lalu berkumur dan beristinsyaq tiga kali dia berkumur dan beristinsyaq dari telapak tangan yang dia gunakan untuk mengambil air yakni dengan tangan kanannya lalu dia membasuh wajahnya tiga kali kemudian membasuh tangan kanannya tiga kali dan membasuh tangan kirinya tiga kali kemudian berkata Barangsiapa yang ingin mengetahui wudhu Rasulullah shallallahu alaihi wasallam maka ia adalah seperti ini Telah menceritakan kepada kami Al Hasan bin Ali Al Hulwani telah menceritakan kepada kami Al Husain bin Ali Al Jufi dari Zaidah telah menceritakan kepada kami Khalid bin Alqamah Al Hamdani dari Abdi Khair Rasulullah shallallahu alaihi wasallam bersabda pada waktu Shubuh lalu masuk ke Rahbah kemudian beliau meminta untuk didatangkan air lalu datanglah seorang pemuda dengan membawa bejana berisi air Dia berkata Kemudian beliau mengambil bejana dengan tangan kanannya lalu menuangkan ke tangan kirinya dan membasuh kedua telapak tangannya tiga kali lalu beliau memasukkan tangan kanannya ke bejana kemudian berkumur tiga kali lalu beristinsyaq tiga kali
1, dia membasuh wajahnya tiga kali membasuh kedua lengannya tiga kali dan mengusap kepalanya satu kali kemudian berkata Beginilah Rasulullah shallallahu alaihi wasallam berwudhu 
1,Saya pernah melihat Ali radliallahu anhu berwudhu  kemudian dia menyebutkan semua gerakan wudhunya tiga kali tiga kali lalu Abu Hayyah Kemudian dia mengusap kepalanya lalu membasuh kedua kakinya hingga dua mata kaki kemudian berkata Sesungguhnya saya hanya ingin memperlihatkan kepada kalian cara bersuci Rasulullah shallallahu alaihi wasallam
1, kemudian dia meminta untuk didatangkan air wudhu maka kami membawakan bejana berisi air untuknya hingga kami letakkan di depannya lalu dia berkata Wahai Ibnu Abbas maukah aku perlihatkan kepadamu bagaimana Rasulullah shallallahu alaihi wasallam berwudhu Saya menjawab Tentu Dia berkata Dia menuangkan bejana tersebut pada tangannya lalu membasuhnya kemudian memasukkan tangan kanannya lalu dia menuangkan air dengannya pada tangan lainnya kemudian membasuh dua telapak tangannya lalu berkumur dan beristinsyaq dan beristintsar kemudian memasukkan kedua tangannya lalu mengambil air sepenuh kedua telapak tangan kemudian menyiramkannya pada wajahnya lalu memasukkan mengusapkan kedua ibu jarinya pada kedua telinga bagian luar kemudian dia melakukan yang kedua dan ketiga juga demikian lalu mengambil segenggam air dengan telapak tangan kanannya kemudian menuangkannya pada ubunubunnya dan membiarkannya mengalir pada wajahnya lalu membasuh kedua lengannya hingga dua siku tiga kali tiga kali kemudian mengusap kepalanya dan bagian luar dua telinganya lalu memasukkan kedua jarinya padanya lalu mengambil air sepenuh kedua telapak tangan dan menyiramkannya pada kakinya yang kala itu mengenakan sandal lalu memilinnya dan demikian juga pada kaki satunya Dia Abdullah AlKhaulani berkata Aku bertanya kepada Ibnu Abbas Kedua kakinya tetap mengenakan sandal Dia Ibnu Abbas menjawab Ya kedua kakinya tetap mengenakan sandal Dia Abdullah AlKhaulani berkata Aku bertanya kepada Ibnu Abbas Kedua kakinya tetap mengenakan sandal Dia Ibnu Abbas menjawab Ya kedua kakinya tetap mengenakan sandal Dia Abdullah AlKhaulani berkata Aku bertanya kepada Ibnu Abbas Kedua kakinya tetap mengenakan sandal Dia Ibnu Abbas menjawab Ya kedua kakinya tetap mengenakan sandal Abu Dawud berkata Hadits Ibnu Juraij dari Syaibah menyerupai hadits Ali karena Hajjaj bin Muhammad bin Jurair mengatakan padanya Dan dia mengusap kepalanya satu kali usapan Sedangkan Ibnu Wahb berkata padanya dari Ibnu Jurair Dan dia mengusap kepalanya tiga kali 
1, kemudian dia menuangkannya pda kedua tangannya dia membasuh kedua tangannya lalu berkumur dan bersitinsyaq dan beristintsar tiga kali kemudian membasuh mukanya tiga kali lalu membasuh kedua tangannya dua kali dua kali hingga siku kemudian mengusap kepalanya dengan kedua tangannya dia mengusapkan keduanya ke depan dan ke belakang dia mulai dengan bagian depan kepala kemudian mengusapkan keduanya sampai ke tengkuknya lalu mengembalikan keduanya hingga sampai di tempat di mana dia mulai darinya dia menyebutkan Kemudian dia berkumur dan beristinsyaq dan beristintsar dari satu telapak tangan dia melakukannya tiga kali lalu dia menyebutkan lafazh semisal di atas 
