kitabId,indo
1,Telah mengabarkan kepada kami  dia berkata telah menceritakan kepada kami  dari  dari  ada seorang Badui buang air kecil di masjid Sebagian orang bangkit untuk menghentikannya Rasulullah shallallahu alaihi wasallam segera mencegahnya dan berkata  Biarkan dia jangan kamu putus hajatnya Setelah dia selesai buang hajatnya Rasulullah shallallahu alaihi wasallam meminta seember air lalu menyiramkannya Abu Abdurrahman berkata  Maksudnya jangan kalian cegah dia
1,Telah mengabarkan kepada kami  dia berkata telah menceritakan kepada kami  dari  dari  dia berkata Seorang Badui buang air kecil di masjid lalu Rasulullah shallallahu alaihi wasallam menyuruh untuk mengambil seember air dan disiramkannya
1,Telah mengabarkan kepada kami  dia berkata telah memberitakan kepada kami  dari  dia berkata saya mendengar  berkata Seorang Badui datang ke masjid lalu buang air kecil maka orangorang berteriak Hanya Rasulullah shallallahu alaihi wasallam bersabda  Biarkanlah Dia pun dibiarkan hingga selesai hajatnya Lalu Rasulullah shallallahu alaihi wasallam menyuruh untuk dibawakan seember air yang selanjutnya disiramkannya
1,Telah mengabarkan kepada kami  dari  dari  dari  dari  dari  dari  dia berkata Seorang Badui datang dan buang air kecil di masjid sehingga orangorang menghardiknya Rasulullah shallallahu alaihi wasallam lalu bersabda kepada mereka  Biarkan Siramkan seember air pada air kencingnya Kalian diutus untuk memudahkan bukan untuk menyulitkan
1,Telah mengabarkan kepada kami  dia berkata telah memberitakan kepada kami  berkata telah menceritakan kepada kami  dari  dari  dari Rasulullah shallallahu alaihi wasallam beliau bersabda  Janganlah sekalikali kalian buang air kecil pada air yang tergenang lalu berwudlu dari air itu Auf dan  berkata dari Abu Hurairah dari Rasulullah shallallahu alaihi wasallam sebagaimana hadits tadi 
1,Telah mengabarkan kepada kami  dia berkata telah menceritakan kepada kami  berkata dari  dari  dari  dia berkata Rasulullah shallallahu alaihi wasallam bersabda  Jangan kalian buang air kecil pada air yang tergenang lalu mandi dari air itu Abu Abdurrahman berkata Yaqub tidak menyampaikan hadits ini kecuali dengan uang satu dinar
1,Telah mengabarkan kepada kami  dari  dari  dari  bahwa  dari Bani Abu Dar telah mengabarkan kepadanya bahwasanya dia telah mendengar  berkata Seseorang bertanya Rasulullah shallallahu alaihi wasallam Wahai Rasulullah shallallahu alaihi wasallam kami mengarungi lautan dengan kapal dan kami hanya membawa air tawar sedikit Bila kami berwudlu dengan air tersebut kami kehausan apakah kami boleh berwudlu dengan air laut Rasulullah shallallahu alaihi wasallam berkata  Laut itu suci airnya halal bangkainya 
1,Telah mengabarkan kepada kami  dia berkata telah menceritakan kepada kami  dari  dari  dari  dia berkata Apabila Rasulullah shallallahu alaihi wasallam memulai shalat beliau diam beberapa saat Aku lalu bertanya kepadanya Ayah dan Ibuku sebagai jaminan wahai Rasulullah shallallahu alaihi wasallam apa yang kamu ucapkan tatkala berdiam antara takbir dan bacaan AlFatihah Beliau shallallahu alaihi wasallam menjawab Aku membaca  Ya Allah jauhkan antara aku dan kesalahanku sebagaimana Engkau jauhkan antara timur dan barat Ya Allah bersihkan sucikan dariku kesalahanku sebagaimana Engkau bersihkan sucikan baju yang putih dari kotoran Ya Allah cucilah bersihkanlah aku dari kesalahankesalahanku dengan salju air dan embun 
1,Telah mengabarkan kepada kami  dia berkata telah memberitakan kepada kami  dari  dari  dari  dia berkata Rasulullah shallallahu alaihi wasallam bersabda  Ya Allah bersihkanlah kesalahanku dengan air salju es dan air embun dan sucikan bersihkan hatiku dari kesalahanku sebagaimana engkau mensucikan membersihkan pakaian putih dari kotoran
1,Telah mengabarkan kepada kami  dia berkata telah menceritakan kepada kami  berkata telah menceritakan kepada kami Muawiyah bin Shalih dari  dari  berkata saya mendengar  berkata Aku mendengar Rasulullah shallallahu alaihi wasallam menshalati jenazah dan aku mendengar doa beliau sambil mengucapkan  Ya Allah ampuni dia dan kasih sayangilah dia Berilah keselamatan Maafkan dan muliakan tempatnya Lapangkanlah keadaannya Basuhlah dengan air salju dan air embun Bersihkanlah dari kesalahannya sebagaimana kain putih yang dibersihkan dari kotoran
1,Telah mengabarkan kepada kami  dari  dari  dari  dari  bahwa Rasulullah shallallahu alaihi wasallam bersabda  Apabila ada anjing yang minum dari bejana salah seorang dari kalian hendaknya ia mencucinya tujuh kali 
1,Telah mengabarkan kepada kami  dia berkata telah menceritakan kepada kami  dia berkata  berkata telah mengabarkan kepadaku  dia berkata  budak Abdurrahman bin Zaid telah mengabarkan kepadanya bahwa dia telah mendengar  berkata Rasulullah shallallahu alaihi wasallam bersabda  Apabila ada seekor anjing yang menjilati bejana salah seorang dari kalian hendaknya ia mencucinya tujuh kali Telah mengabarkan kepadaku  dia berkata telah menceritakan kepada kami  berkata  berkata telah mengabarkan kepadaku  bahwa telah mengabarkan kepadanya  bahwa dia mendengar  telah mengabarkan dari  dari Rasulullah shallallahu alaihi wasallam mengenai hadits tadi 
1,Telah mengabarkan kepada kami  dia berkata Telah memberitakan kepada kami  dari  dari  dan  dari  dia berkata  Rasulullah shallallahu alaihi wasallam bersabda  Apabila ada seekor anjing menjilati bejana milik salah seorang dari kalian hendaknya ia menumpahkan isinya kemudian mencucinya tujuh kali Abu Abdurrahman berkata Aku tidak mengetahui seorangpun yang mengikuti Ali bin Mushir dalam ucapannya  hendaklah ia menumpahkan isinya 
1,Telah mengabarkan kepada kami  dia berkata telah menceritakan kepada kami  telah menceritakan kepada kami  dari  dia berkata Saya mendengar  dari  bahwa Rasulullah shallallahu alaihi wasallam memerintahkan untuk membunuh anjing dan memberi rukhsah keringanan pada anjing yang dipakai untuk berburu serta menjaga kambing Beliau kemudian bersabda Apabila ada anjing yang menjilat bejana kalian basuhlah tujuh kali dan kedelapan kalinya dilumuri dengan tanah
1,Telah mengabarkan kepada kami  dari  dari  dari  dari  bahwa  masuk ke dalammenemuinya kemudian menyebutkan suatu kalimat yang maknanya aku menuangkan air wudlu kepada beliau lalu datang seekor kucing yang meminum air wudlu tersebut Beliau lalu menyodorkan bejana tadi kepada kucing tersebut hingga kucing tersebut meminumnya Kabsyah berkata Dia melihatku sedang memperhatikannya maka dia berkata Apakah kamu merasa heran wahai anak perempuan saudaraku  Aku berkata Ya Dia berkata Rasulullah shallallahu alaihi wasallam bersabda  Kucing itu tidak najis Kucing itu termasuk hewan yang ada di sekeliling kalian
1,Telah mengabarkan kepada kami  dia berkata telah menceritakan kepada kami  dari  dari  dari  dia berkata Salah seorang penyeru Rasulullah shallallahu alaihi wasallam datang kepada kami dan memberitahukan berkata  Allah dan RasulNya melarang kalian memakan daging keledai karena ia najis
1,Telah mengabarkan kepada kami  dia berkata telah menceritakan kepada kami  dari  dari  dari  dari  Radliyallahuanha dia berkata  Aku pernah menggigit sepotong daging yang bertulang lalu Rasulullah shallallahu alaihi wasallam meletakkan mulutnya ditempat bekas mulutku padahal aku sedang haid Aku juga pernah minum dari suatu wadah kemudian Rasulullah shallallahu alaihi wasallam meletakkan mulutnya di tempat bekas mulutku 
1,Telah mengabarkan kepada kami  dia berkata telah menceritakan kepada kami  dia berkata telah menceritakan kepada kami  dan  telah dibacakan kepadanya dan saya mendengarnya dari  dia berkata telah menceritakan kepadaku  dari  dari  dia berkata  Pada zaman Rasulullah shallallahu alaihi wasallam lakilaki dan perempuan wudlu bersamasama
1,Telah mengabarkan kepada kami  dia berkata telah menceritakan kepada kami  dari  dari  dari  dia memberitahukan bahwa dirinya pernah mandi bersama Rasulullah shallallahu alaihi wasallam dalam satu bejana 
1,Telah mengabarkan kepada kami  dia berkata telah menceritakan kepada kami  dia berkata telah menceritakan kepada kami  dia berkata telah menceritakan kepadaku  dia berkata saya mendengar  berkata Rasulullah shallallahu alaihi wasallam berwudlu dengan menggunakan satu makkuk dan bila mandi maka beliau menggunakan lima makkuk 
1,Telah mengabarkan kepada kami  dia berkata telah menceritakan kepada kami  kemudian dia menyebutkan satu kalimat yang maksudnya telah menceritakan kepada kami  dari  dia berkata saya mendengar  bercerita Nenekku yaitu  bahwa Rasulullah shallallahu alaihi wasallam hendak berwudlu maka dibawakan air di dalam bejana sekitar dua pertiga mud Syubah berkata  Yang aku ingat beliau membasuh kedua lengannya dan menggosokgosok keduanya lalu membasuh bagian dalam kedua telinganya dan aku tidak ingat bahwa beliau membasuh bagian luar kedua telinganya 
1,Telah mengabarkan kepada kami  dari  dan  telah dibacakan kepadanya dan saya mendengarnya dari  telah menceritakan kepadaku  telah menceritakan kepada kami  dia berkata Telah memberitakan kepada kami  dan lafazhnya dari dia dari  dari  dari  dari  Radliyallahuanhu dia berkata Rasulullah shallallahu alaihi wasallam bersabda  Semua perbuatan tergantung niat dan balasan bagi tiap orang tergantung yang diniati barangsiapa berniat hijrahnya karena Allah dan RasulNya maka hijrahnya kepada Allah dan RasulNya Barangsiapa niat hijrahnya karena dunia yang ingin digapai atau karena seorang perempuan yang ingin dinikahi maka hijrahnya sekedar yang diniatinya 
1,Telah mengabarkan kepada kami  dari  dari  dari  dia berkata Aku melihat Rasulullah shallallahu alaihi wasallam waktu Ashar sudah tiba dan orangorang mencari air wudlu namun belum mendapatkannya Lalu dibawakan kepada Rasulullah shallallahu alaihi wasallam air wudlu dan Rasulullah shallallahu alaihi wasallam meletakkan tangannya kedalam bejana tersebut Beliau kemudian memerintahkan orangorang untuk berwudlu Aku melihat air mengalir dari bawah jarijari beliau sehingga mereka berwudlu sampai orang yang terakhir
1,Telah mengabarkan kepada kami  dia berkata Telah memberitakan kepada kami  dia berkata Telah memberitakan kepada kami  dari  dari  dari  dari  dia berkata Kami pernah bersama Rasulullah shallallahu alaihi wasallam dan mereka tidak mendapatkan air Lalu dibawakan kepada beliau sebuah bejana kecil Beliau memasukkan tangannya kedalam bejana tersebut Setelah itu aku melihat air memancar dari celahcelah jarijarinya Beliau kemudian bersabda Mari bersuci dan memperoleh keberkahan dari Allah Azza wa Jalla Al AMasy berkata maka telah menceritakan kepadaku  dia berkata aku bertanya kepada Jabir Berapa orang kalian saat itu  menjawab seribu lima ratus orang
1,Telah mengabarkan kepada kami  dia berkata Telah memberitakan kepada kami  dia berkata telah menceritakan kepada kami  dari  dan  dari  dia berkata Sebagian sahabat Nabi shallallahu alaihi wasallam mencari air wudlu maka Rasulullah shallallahu alaihi wasallam bersabda Apakah diantara kalian ada yang membawa air  Lalu beliau meletakkan tangannya ke dalam bejana dan berkata Berwudlulah dengan mengucapkan bismillah Setelah itu aku melihat air mengalir dari celahcelah jarijari Rasulullah shallallahu alaihi wasallam hingga mereka semua berwudlu sampai orang yang terakhir Tsabit berkata Aku bertanya kepada Anas Berapakah jumlah mereka yang kamu lihat  dia menjawab sekitar tujuh puluh orang
